Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1537504292061,862327147260022,5.448883,7.74559,1.519928
android.sensor.accelerometer,1537504292072,862327167523694,5.2298126,7.7036896,1.270935
android.sensor.accelerometer,1537504292087,862327187817884,5.1747437,7.618698,1.0434875
android.sensor.accelerometer,1537504292108,862327208081555,5.1196747,7.503784,1.2434082
android.sensor.accelerometer,1537504292128,862327228345227,5.0490417,7.4546967,1.5797882
android.sensor.accelerometer,1537504292149,862327248608899,5.038269,7.4175873,1.7785034
android.sensor.accelerometer,1537504292169,862327268872571,5.131653,7.340973,1.8886414
android.sensor.accelerometer,1537504292190,862327289166761,5.1699524,7.235626,1.9245605
android.sensor.accelerometer,1537504292210,862327309430432,5.163971,7.1290894,1.7797089
android.sensor.accelerometer,1537504292232,862327329724622,5.0957336,6.954315,1.5714111
android.sensor.accelerometer,1537504292251,862327349988294,4.5618286,6.6275024,1.1739807
android.sensor.accelerometer,1537504292271,862327370251966,4.030319,6.346176,0.5143738
android.sensor.accelerometer,1537504292292,862327390546155,4.006378,6.0876007,-0.43852234
android.sensor.accelerometer,1537504292312,862327410809827,4.1739655,5.3430176,-1.2992401
android.sensor.accelerometer,1537504292333,862327431073499,2.9613037,3.973526,-2.1874847
android.sensor.accelerometer,1537504292352,862327451337171,2.9541168,2.9045105,-2.9811707
android.sensor.accelerometer,1537504292373,862327471600843,3.9249725,2.182663,-4.3087463
android.sensor.accelerometer,1537504292394,862327491895032,6.270096,1.9743652,-5.7440796
android.sensor.accelerometer,1537504292414,862327512158704,9.176651,1.557785,-5.7213287
android.sensor.accelerometer,1537504292434,862327532422376,10.086441,0.20983887,-4.8462524
android.sensor.accelerometer,1537504292455,862327552716565,10.246857,-1.1680145,-3.5845032
android.sensor.accelerometer,1537504292475,862327572980237,12.650635,-1.5678558,-2.532257
android.sensor.accelerometer,1537504292495,862327593213391,17.498901,-1.2422333,-2.1491852
android.sensor.accelerometer,1537504292515,862327613507581,18.193222,-2.4094086,-1.1256561
android.sensor.accelerometer,1537504292536,862327633801770,16.829712,-3.327591,0.39944458
android.sensor.accelerometer,1537504292556,862327654065442,18.966537,-3.086975,1.4552917
android.sensor.accelerometer,1537504292578,862327674329114,22.173569,-2.8367767,1.6420441
android.sensor.accelerometer,1537504292595,862327694623304,24.35469,-2.620102,0.89863586
android.sensor.accelerometer,1537504292617,862327714886975,24.42772,-3.1923218,0.65922546
android.sensor.accelerometer,1537504292637,862327735150647,22.839157,-3.8327637,1.5079651
android.sensor.accelerometer,1537504292657,862327755414319,23.259338,-3.584961,1.9904022
