Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1537504573345,862608416122085,-0.2905426,0.139328,-0.016296387
android.sensor.gyroscope,1537504573360,862608436385756,-0.27243042,-0.0023498535,0.012466431
android.sensor.gyroscope,1537504573364,862608456649428,-0.18400574,-0.096084595,-0.0077667236
android.sensor.gyroscope,1537504573384,862608476913100,-0.123291016,-0.041763306,-0.042922974
android.sensor.gyroscope,1537504573406,862608497207290,-0.10517883,0.077545166,-0.03439331
android.sensor.gyroscope,1537504573426,862608517470962,-0.07002258,0.13827515,-0.012023926
android.sensor.gyroscope,1537504573447,862608537734633,-0.012496948,0.1073761,-0.024810791
android.sensor.gyroscope,1537504573466,862608557998305,0.006668091,0.06903076,-0.052505493
android.sensor.gyroscope,1537504573486,862608578292495,0.003479004,0.07861328,-0.068481445
android.sensor.gyroscope,1537504573506,862608598586684,0.008804321,0.10205078,-0.07914734
android.sensor.gyroscope,1537504573528,862608618850356,-0.0061187744,0.1031189,-0.07487488
android.sensor.gyroscope,1537504573548,862608639114028,-0.04978943,0.073287964,-0.051437378
android.sensor.gyroscope,1537504573569,862608659377700,-0.097717285,0.042388916,-0.033340454
android.sensor.gyroscope,1537504573589,862608679671889,-0.13180542,0.02748108,-0.031204224
android.sensor.gyroscope,1537504573610,862608699935561,-0.14779663,-0.008743286,-0.02267456
android.sensor.gyroscope,1537504573630,862608720199233,-0.14033508,-0.09289551,-0.03227234
android.sensor.gyroscope,1537504573651,862608740462905,-0.10624695,-0.1855774,-0.029067993
android.sensor.gyroscope,1537504573670,862608760726577,-0.04232788,-0.23989868,-0.026947021
android.sensor.gyroscope,1537504573690,862608781020766,-7.7819824E-4,-0.25694275,-0.15904236
android.sensor.gyroscope,1537504573712,862608801284438,-0.048721313,-0.20687866,-0.4104309
android.sensor.gyroscope,1537504573731,862608821548110,-0.026351929,0.024291992,-0.70658875
android.sensor.gyroscope,1537504573752,862608841811782,0.19309998,0.3545227,-0.8844757
android.sensor.gyroscope,1537504573773,862608862075454,0.561676,0.72309875,-0.9686432
android.sensor.gyroscope,1537504573791,862608882369643,1.0879211,1.1651917,-0.9537201
android.sensor.gyroscope,1537504573812,862608902663833,1.8154907,1.2557373,-0.61709595
android.sensor.gyroscope,1537504573833,862608922927504,2.4333496,0.77423096,-0.27835083
android.sensor.gyroscope,1537504573852,862608943191176,2.2447968,0.100982666,-0.5286865
android.sensor.gyroscope,1537504573872,862608963485366,1.1443787,-0.30914307,-0.8535919
android.sensor.gyroscope,1537504573894,862608983749038,0.3283844,-0.05987549,-0.44026184
android.sensor.gyroscope,1537504573913,862609004012710,0.6117401,0.8509369,0.43325806
android.sensor.gyroscope,1537504573934,862609024276381,1.532135,1.9108734,1.3248749
android.sensor.gyroscope,1537504573954,862609044540053,2.2149658,2.5777283,2.0023804
android.sensor.gyroscope,1537504573975,862609064834243,2.3523865,2.845108,2.360321
android.sensor.gyroscope,1537504573994,862609085097915,2.0221558,2.942047,2.5073242
android.sensor.gyroscope,1537504574015,862609105361587,1.4554291,2.9175415,2.565918
android.sensor.gyroscope,1537504574035,862609125625258,0.8045502,2.9686737,2.5126495
android.sensor.gyroscope,1537504574055,862609145919448,-0.0519104,3.240326,2.5286255
android.sensor.gyroscope,1537504574076,862609166213637,-1.013855,3.0752106,2.7480774
android.sensor.gyroscope,1537504574096,862609186477309,-1.7382355,2.4807892,3.1209106
android.sensor.gyroscope,1537504574115,862609206740981,-1.9480896,2.1707916,3.4862976
android.sensor.gyroscope,1537504574137,862609227004653,-1.7552795,2.0046082,3.7675323
android.sensor.gyroscope,1537504574157,862609247298842,-1.5315704,1.7084656,3.8921661
android.sensor.gyroscope,1537504574177,862609267562514,-1.4431458,1.3377533,3.5949554
android.sensor.gyroscope,1537504574197,862609287826186,-1.5379639,0.98835754,2.9994812
android.sensor.gyroscope,1537504574218,862609308089858,-1.9012146,0.61550903,2.5456696
android.sensor.gyroscope,1537504574238,862609328353530,-2.1451569,0.05305481,2.0087738
android.sensor.gyroscope,1537504574258,862609348647719,-2.382721,-0.39222717,1.2226105
android.sensor.gyroscope,1537504574277,862609368911391,-3.1518402,-0.5722656,0.41088867
android.sensor.gyroscope,1537504574298,862609389175063,-4.0509186,-0.77679443,-0.378479
android.sensor.gyroscope,1537504574317,862609409438735,-4.1776886,-0.98132324,-1.0112457
android.sensor.gyroscope,1537504574337,862609429732924,-3.4501038,-1.281723,-1.4607849
android.sensor.gyroscope,1537504574357,862609450027114,-2.6522217,-1.7994537,-1.8261719
android.sensor.gyroscope,1537504574380,862609470290786,-2.4434357,-2.3757477,-2.1638641
android.sensor.gyroscope,1537504574400,862609490554458,-2.735321,-2.870041,-2.4770508
android.sensor.gyroscope,1537504574419,862609510818129,-3.1742096,-3.1363525,-2.6794434
android.sensor.gyroscope,1537504574440,862609531112319,-3.4575653,-3.1011963,-2.750824
android.sensor.gyroscope,1537504574462,862609551375991,-3.436264,-2.903061,-2.705017
android.sensor.gyroscope,1537504574480,862609571639663,-3.1614227,-2.6782837,-2.5984955
android.sensor.gyroscope,1537504574502,862609591903335,-2.8791351,-2.6729584,-2.5665283
android.sensor.gyroscope,1537504574521,862609612197524,-2.7576904,-3.1363525,-2.591034
android.sensor.gyroscope,1537504574541,862609632461196,-2.7864532,-3.6785736,-2.2693176
android.sensor.gyroscope,1537504574561,862609652724868,-2.911087,-3.5731049,-1.5790253
android.sensor.gyroscope,1537504574582,862609672988540,-2.957962,-2.824234,-1.0783539
android.sensor.gyroscope,1537504574603,862609693252212,-3.1358643,-2.0391235,-0.8024597
android.sensor.gyroscope,1537504574623,862609713546401,-3.5587616,-1.61409,-0.41682434
android.sensor.gyroscope,1537504574642,862609733840590,-3.8325348,-1.4170227,0.09875488
android.sensor.gyroscope,1537504574662,862609754104262,-3.880478,-1.2529602,0.58451843
android.sensor.gyroscope,1537504574683,862609774367934,-3.801651,-1.2274017,1.1437836
android.sensor.gyroscope,1537504574703,862609794662124,-3.4511719,-1.3594971,1.9043884
android.sensor.gyroscope,1537504574724,862609814925796,-3.09964,-1.088913,2.5616455
android.sensor.gyroscope,1537504574744,862609835189467,-3.0016327,-0.66067505,2.9483337
android.sensor.gyroscope,1537504574765,862609855453139,-3.1529083,-0.13656616,3.1837616
android.sensor.gyroscope,1537504574787,862609875716811,-3.146515,0.58461,3.4373016
android.sensor.gyroscope,1537504574805,862609896011001,-2.7278595,1.1460114,3.729187
android.sensor.gyroscope,1537504574826,862609916274672,-1.9033508,1.3388214,3.941162
android.sensor.gyroscope,1537504574847,862609936538344,-0.8934784,1.3516083,3.920929
android.sensor.gyroscope,1537504574866,862609956802016,0.06845093,1.5497437,3.7110748
android.sensor.gyroscope,1537504574887,862609977065688,0.6639404,1.9289856,3.6567383
android.sensor.gyroscope,1537504574907,862609997359878,1.0591583,2.1015472,3.7131958
android.sensor.gyroscope,1537504574927,862610017654067,1.6791382,2.0450897,3.539566
android.sensor.gyroscope,1537504574948,862610037917739,2.3662262,2.049347,3.159256
android.sensor.gyroscope,1537504574967,862610058181411,2.7390747,2.3295135,2.838623
android.sensor.gyroscope,1537504574989,862610078475600,2.9425354,2.3593445,2.6521912
android.sensor.gyroscope,1537504575009,862610098739272,3.3175201,1.8895721,2.582962
android.sensor.gyroscope,1537504575028,862610119002944,4.0237885,1.3420258,2.7725677
android.sensor.gyroscope,1537504575048,862610139266616,5.051758,0.9297638,3.0878906
android.sensor.gyroscope,1537504575069,862610159530288,5.753769,0.7667694,2.9067993
android.sensor.gyroscope,1537504575091,862610179824477,5.5694885,1.2141876,2.0673676
android.sensor.gyroscope,1537504575109,862610200088149,4.9644165,1.8054047,1.1405945
android.sensor.gyroscope,1537504575129,862610220351821,4.480789,2.0578766,0.65483093
android.sensor.gyroscope,1537504575149,862610240615493,4.1239166,2.0621338,0.5216675
android.sensor.gyroscope,1537504575169,862610260909682,3.9098053,2.0536194,0.576004
android.sensor.gyroscope,1537504575190,862610281173354,3.7841034,1.7830353,0.58665466
android.sensor.gyroscope,1537504575211,862610301437026,3.6093903,1.2386932,0.46095276
android.sensor.gyroscope,1537504575231,862610321731215,3.1087189,0.59313965,0.2297821
android.sensor.gyroscope,1537504575250,862610341994887,2.0722198,0.10418701,0.012466431
android.sensor.gyroscope,1537504575271,862610362258559,0.94729614,0.073287964,-0.24638367
android.sensor.gyroscope,1537504575291,862610382552749,0.16752625,0.3076477,-0.52441406
android.sensor.gyroscope,1537504575311,862610402816421,-0.08920288,0.45890808,-0.73960876
