Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1537504308800,862343884325983,0.006668091,0.12974548,-0.6746216
android.sensor.gyroscope,1537504308812,862343904620173,0.10360718,0.1031189,-0.6309509
android.sensor.gyroscope,1537504308832,862343924914362,0.32518005,-0.05241394,-0.5137634
android.sensor.gyroscope,1537504308853,862343945178034,0.42425537,-0.20474243,-0.33799744
android.sensor.gyroscope,1537504308873,862343965441706,0.35394287,-0.22924805,-0.1547699
android.sensor.gyroscope,1537504308894,862343985705378,0.25595093,-0.2132721,-0.039718628
android.sensor.gyroscope,1537504308915,862344005999567,0.28790283,-0.20155334,0.04762268
android.sensor.gyroscope,1537504308935,862344026263239,0.42211914,-0.16958618,0.15309143
android.sensor.gyroscope,1537504308955,862344046526911,0.530777,-0.14509583,0.2723999
android.sensor.gyroscope,1537504308976,862344066790583,0.6564789,-0.16746521,0.37573242
android.sensor.gyroscope,1537504308998,862344087054255,0.79815674,-0.17597961,0.44284058
android.sensor.gyroscope,1537504309017,862344107317927,0.8897705,-0.16319275,0.4577484
android.sensor.gyroscope,1537504309037,862344127612116,0.8855133,-0.1706543,0.43325806
android.sensor.gyroscope,1537504309057,862344147875788,0.81947327,-0.21113586,0.4012909
android.sensor.gyroscope,1537504309077,862344168139460,0.7001648,-0.26333618,0.3544159
android.sensor.gyroscope,1537504309098,862344188403132,0.48284912,-0.23883057,0.28944397
android.sensor.gyroscope,1537504309120,862344208697321,0.15367126,-0.15042114,0.1786499
android.sensor.gyroscope,1537504309136,862344228991511,-0.27349854,-0.098220825,-0.0152282715
android.sensor.gyroscope,1537504309157,862344249255182,-0.7230377,-0.10247803,-0.2442627
android.sensor.gyroscope,1537504309178,862344269518854,-1.1768341,-0.2494812,-0.50631714
android.sensor.gyroscope,1537504309198,862344289782526,-1.618927,-0.41140747,-0.7832794
android.sensor.gyroscope,1537504309220,862344310076716,-1.9331818,-0.33258057,-1.0080566
android.sensor.gyroscope,1537504309239,862344330340387,-1.9502258,-0.3421631,-1.112442
android.sensor.gyroscope,1537504309262,862344350604059,-1.8554077,-0.8162079,-0.88661194
android.sensor.gyroscope,1537504309280,862344370867731,-2.0450287,-1.5768127,-0.6192322
android.sensor.gyroscope,1537504309300,862344391131403,-2.5307922,-2.444992,-0.54785156
android.sensor.gyroscope,1537504309321,862344411425593,-3.2349243,-3.19281,-0.5691681
android.sensor.gyroscope,1537504309342,862344431689264,-3.9880676,-3.8522034,-0.6767578
android.sensor.gyroscope,1537504309362,862344451952936,-4.611252,-3.940628,-0.81629944
android.sensor.gyroscope,1537504309381,862344472216608,-5.203537,-3.4048004,-0.97502136
android.sensor.gyroscope,1537504309402,862344492510798,-5.890625,-3.0042572,-1.1678467
android.sensor.gyroscope,1537504309423,862344512774469,-6.7226105,-3.1065216,-1.3713074
android.sensor.gyroscope,1537504309442,862344533068659,-7.428879,-3.5699158,-1.7888947
android.sensor.gyroscope,1537504309463,862344553332331,-7.8517914,-3.6529999,-2.256546
android.sensor.gyroscope,1537504309483,862344573596003,-7.954056,-2.6825562,-2.529251
android.sensor.gyroscope,1537504309502,862344593859675,-7.4384613,-1.7366028,-2.833908
android.sensor.gyroscope,1537504309523,862344614153864,-6.5478973,-1.8953247,-3.183319
android.sensor.gyroscope,1537504309544,862344634417536,-5.9620056,-2.7517853,-3.3953094
android.sensor.gyroscope,1537504309564,862344654681208,-5.71167,-3.3675232,-3.3974457
android.sensor.gyroscope,1537504309584,862344674944880,-5.2109985,-3.3163757,-3.2376556
android.sensor.gyroscope,1537504309603,862344695208552,-4.520706,-3.1044006,-3.1396484
android.sensor.gyroscope,1537504309624,862344715472223,-3.9337463,-3.1800232,-3.2365875
android.sensor.gyroscope,1537504309644,862344735766413,-3.6652985,-3.2812347,-3.5114288
android.sensor.gyroscope,1537504309666,862344756030085,-3.6226807,-3.2460785,-3.7617645
android.sensor.gyroscope,1537504309686,862344776324274,-3.4586334,-3.5656586,-3.9396515
android.sensor.gyroscope,1537504309707,862344796587946,-2.8738098,-4.4434357,-4.0515137
android.sensor.gyroscope,1537504309727,862344816851618,-2.196289,-5.3798065,-4.1804047
android.sensor.gyroscope,1537504309747,862344837145807,-2.2026825,-5.7334747,-4.2272797
android.sensor.gyroscope,1537504309767,862344857409479,-2.7608795,-5.4873962,-3.9726868
android.sensor.gyroscope,1537504309787,862344877673151,-3.22641,-5.0655518,-3.37294
android.sensor.gyroscope,1537504309808,862344897936823,-3.4469147,-4.64476,-2.6592102
android.sensor.gyroscope,1537504309828,862344918200495,-3.5577087,-4.003479,-1.9827728
android.sensor.gyroscope,1537504309848,862344938494684,-3.6706238,-2.8849487,-1.3436127
android.sensor.gyroscope,1537504309868,862344958758356,-3.628006,-1.9794769,-0.78967285
android.sensor.gyroscope,1537504309889,862344979022028,-3.4128265,-1.9240875,-0.34757996
android.sensor.gyroscope,1537504309909,862344999285700,-3.0921783,-2.3512573,0.0018157959
android.sensor.gyroscope,1537504309929,862345019549372,-2.4540863,-2.5973358,0.31181335
android.sensor.gyroscope,1537504309950,862345039843561,-1.6508789,-2.0828094,0.56640625
android.sensor.gyroscope,1537504309970,862345060137751,-1.0223694,-1.4255371,0.7996979
android.sensor.gyroscope,1537504309990,862345080401423,-0.45352173,-1.485199,1.0915833
android.sensor.gyroscope,1537504310010,862345100665094,0.1366272,-1.68013,1.452713
android.sensor.gyroscope,1537504310030,862345120928766,0.8354492,-1.0750732,1.8873444
android.sensor.gyroscope,1537504310051,862345141222956,1.6248016,-0.37945557,2.3986664
android.sensor.gyroscope,1537504310071,862345161486628,2.2469177,0.011505127,2.710785
android.sensor.gyroscope,1537504310091,862345181750300,2.615509,1.0213776,2.8322296
android.sensor.gyroscope,1537504310113,862345202013971,3.492218,1.8320465,3.1305084
android.sensor.gyroscope,1537504310132,862345222277643,4.719406,1.222702,3.4202576
android.sensor.gyroscope,1537504310152,862345242571833,4.7460327,1.4219208,2.9632568
android.sensor.gyroscope,1537504310171,862345262835505,4.4733276,2.4392395,1.9459229
android.sensor.gyroscope,1537504310192,862345283099177,5.9966583,2.396637,0.91368103
android.sensor.gyroscope,1537504310213,862345303362848,9.072067,1.8874359,0.10940552
android.sensor.gyroscope,1537504310233,862345323626520,11.150406,1.9822388,-0.15797424
android.sensor.gyroscope,1537504310253,862345343920710,11.043884,2.5244598,0.15948486
android.sensor.gyroscope,1537504310273,862345364214899,9.600449,4.171356,1.1821289
android.sensor.gyroscope,1537504310293,862345384478571,8.458481,6.427597,2.3038635
android.sensor.gyroscope,1537504310315,862345404742243,8.5820465,7.7218933,2.5467377
android.sensor.gyroscope,1537504310334,862345425005915,9.230804,7.958374,1.882019
android.sensor.gyroscope,1537504310354,862345445300104,9.464096,6.6800537,0.5600128
android.sensor.gyroscope,1537504310374,862345465563776,9.506699,4.3151703,-0.76623535
android.sensor.gyroscope,1537504310395,862345485827448,9.763428,2.5638733,-1.5960846
